post_id,campaign_id,influencer_id,post_date,post_type,impressions,reach,likes,comments,shares,saves,click_throughs,conversions,revenue_attributed,is_fraud_account,sponsored_tag,budget_allocated
POST_001095,CAMP_0128,INF_0086,2023-04-07,story,272921,218671,29101,1552,1688,822,9770,482,61378.39,0,1,1192.85
POST_001096,CAMP_0128,INF_0080,2023-04-16,post,43171,40673,2322,345,79,51,2053,477,90942.03,0,0,1192.85
POST_001097,CAMP_0128,INF_0096,2023-05-04,carousel,237841,172804,12922,1330,572,771,5141,62,4216.26,0,0,1192.85
POST_001098,CAMP_0128,INF_0070,2023-04-14,video,135300,120856,6262,478,328,188,2269,176,5747.72,0,0,1192.85
POST_001099,CAMP_0128,INF_0023,2023-05-03,reel,30326,28156,2496,337,136,129,376,432,55332.28,0,0,1192.85
POST_001100,CAMP_0129,INF_0053,2023-09-10,reel,79023,60020,6474,360,200,257,3423,382,66391.15,0,0,3194.77
POST_001101,CAMP_0129,INF_0071,2023-09-03,reel,9068,6427,422,55,18,14,231,339,56411.31,0,0,3194.77
POST_001102,CAMP_0129,INF_0059,2023-09-20,post,14694,13069,187290,70,40,1961,312,0,0.0,1,0,3194.77
POST_001103,CAMP_0129,INF_0027,2023-09-04,carousel,182977,165095,13866,1692,417,924,4440,465,24767.97,0,0,3194.77
POST_001104,CAMP_0129,INF_0004,2023-09-03,post,108290,79544,8485,677,404,504,3027,285,29974.66,0,1,3194.77
POST_001105,CAMP_0129,INF_0084,2023-09-16,carousel,138433,106871,12914,1041,363,582,2589,453,38027.37,0,0,3194.77
POST_001106,CAMP_0129,INF_0022,2023-08-26,reel,28493,21055,1789,125,30,56,961,445,13823.38,0,0,3194.77
POST_001107,CAMP_0129,INF_0031,2023-09-04,story,29123,20890,964,130,52,10,591,433,21509.15,0,0,3194.77
POST_001108,CAMP_0129,INF_0033,2023-09-03,carousel,61968,51507,5161,498,98,190,1945,61,4774.14,0,1,3194.77
POST_001109,CAMP_0129,INF_0046,2023-09-19,video,32193,28324,3381,503,71,103,759,239,43691.04,0,0,3194.77
POST_001110,CAMP_0129,INF_0033,2023-09-24,reel,23349,19413,1670,198,30,110,298,198,15631.16,0,0,3194.77
POST_001111,CAMP_0129,INF_0033,2023-08-25,story,70548,60390,7311,330,294,103,2696,459,79406.26,0,0,3194.77
POST_001112,CAMP_0129,INF_0011,2023-09-11,post,68479,61065,3166,155,145,121,2518,247,21896.85,0,1,3194.77
POST_001113,CAMP_0130,INF_0018,2023-05-21,carousel,56307,50910,3259,435,186,227,2161,176,9541.98,0,1,1032.57
POST_001114,CAMP_0130,INF_0019,2023-06-02,reel,235767,203079,10399,439,131,231,6029,454,27639.94,0,0,1032.57
POST_001115,CAMP_0130,INF_0036,2023-06-18,reel,39857,31146,3655,204,139,80,1233,308,59852.23,0,0,1032.57
POST_001116,CAMP_0130,INF_0047,2023-06-06,reel,136607,117494,5070,213,158,134,4068,177,25086.57,0,0,1032.57
POST_001117,CAMP_0130,INF_0027,2023-06-05,post,94997,74102,8106,926,180,614,1615,305,53517.99,0,0,1032.57
POST_001118,CAMP_0130,INF_0098,2023-05-28,post,139831,130808,9271,1105,321,463,2341,92,15400.9,0,1,1032.57
POST_001119,CAMP_0130,INF_0057,2023-06-07,carousel,180531,146175,17600,1818,814,406,2318,102,18549.33,0,0,1032.57
POST_001120,CAMP_0131,INF_0017,2023-12-01,post,8981,8067,84253,29,6,3184,364,5,125.27,1,0,872.25
POST_001121,CAMP_0131,INF_0034,2023-12-28,video,62278,51669,1480,52,71,67,1905,260,34610.83,0,1,872.25
POST_001122,CAMP_0131,INF_0067,2023-12-05,carousel,82256,65688,7731,885,221,110,3512,273,24775.28,0,0,872.25
POST_001123,CAMP_0131,INF_0060,2023-12-25,carousel,12243,9551,1442,84,42,60,252,51,8593.21,0,0,872.25
POST_001124,CAMP_0131,INF_0076,2023-12-16,post,71747,64199,5528,781,81,337,2253,408,22589.58,0,1,872.25
POST_001125,CAMP_0131,INF_0092,2023-11-29,carousel,40404,36598,2031,177,86,149,1250,386,45136.82,0,1,872.25
POST_001126,CAMP_0131,INF_0072,2023-12-18,post,10934,9654,867,35,50,15,132,84,8200.86,0,1,872.25
POST_001127,CAMP_0131,INF_0022,2023-12-01,reel,83591,66508,7190,261,289,124,3853,391,56493.4,0,0,872.25
POST_001128,CAMP_0131,INF_0071,2023-12-22,video,32190,30036,746,34,20,17,1063,390,73062.68,0,0,872.25
POST_001129,CAMP_0131,INF_0082,2023-12-12,story,6741,6027,264,19,5,4,265,16,2276.12,0,1,872.25
POST_001130,CAMP_0131,INF_0014,2023-12-27,story,15602,14275,755,94,33,38,307,330,39342.2,0,0,872.25
POST_001131,CAMP_0131,INF_0096,2023-12-09,story,38321,33737,2205,70,112,151,305,109,16252.59,0,0,872.25
POST_001132,CAMP_0132,INF_0081,2023-04-11,story,83052,77685,6142,469,295,443,3324,76,5019.2,0,0,3762.38
POST_001133,CAMP_0132,INF_0022,2023-04-28,video,54722,42107,6184,499,173,133,1798,92,10256.42,0,1,3762.38
POST_001134,CAMP_0132,INF_0067,2023-04-15,story,203514,169478,5807,471,229,442,1997,221,15203.52,0,1,3762.38
POST_001135,CAMP_0132,INF_0060,2023-05-03,story,95301,67482,3417,462,142,48,548,13,880.26,0,1,3762.38
POST_001136,CAMP_0132,INF_0013,2023-05-09,story,309338,264708,35777,3496,1732,1286,9761,241,22330.15,0,1,3762.38
POST_001137,CAMP_0132,INF_0070,2023-05-07,story,54210,44204,5656,811,127,57,378,440,21160.59,0,0,3762.38
POST_001138,CAMP_0132,INF_0050,2023-05-06,video,69855,58570,6870,307,139,116,1602,422,78048.71,0,0,3762.38
POST_001139,CAMP_0132,INF_0002,2023-04-22,video,51522,37448,3690,351,132,190,2271,425,65258.63,0,0,3762.38
POST_001140,CAMP_0132,INF_0010,2023-04-12,video,96512,84752,6403,342,77,212,4689,241,11395.27,0,1,3762.38
POST_001141,CAMP_0132,INF_0097,2023-05-03,post,132530,93592,15292,1361,305,757,1746,215,12845.54,0,1,3762.38
POST_001142,CAMP_0132,INF_0012,2023-04-14,carousel,11978,8400,162586,86,21,3890,421,3,31.78,1,0,3762.38
POST_001143,CAMP_0132,INF_0028,2023-05-09,video,110396,89332,11288,1584,360,230,2306,140,24152.27,0,0,3762.38
POST_001144,CAMP_0132,INF_0043,2023-04-23,video,68424,55176,2314,306,25,73,1359,39,7666.23,0,0,3762.38
POST_001145,CAMP_0133,INF_0076,2023-01-30,carousel,8406,7475,388,22,18,27,280,292,12132.78,0,1,8505.57
POST_001146,CAMP_0133,INF_0080,2023-01-16,carousel,31158,26553,1399,209,18,17,982,411,24356.06,0,1,8505.57
POST_001147,CAMP_0133,INF_0006,2023-01-14,video,318721,270141,31340,2930,1085,1816,13263,124,17380.41,0,1,8505.57
POST_001148,CAMP_0133,INF_0059,2023-01-12,post,14118,11594,126707,23,31,9715,378,3,87.33,1,1,8505.57
POST_001149,CAMP_0133,INF_0067,2023-01-24,carousel,32433,27528,1213,83,23,61,1493,387,56931.69,0,1,8505.57
POST_001150,CAMP_0133,INF_0013,2023-02-07,post,46576,32909,4245,591,77,181,1313,230,40061.55,0,0,8505.57
POST_001151,CAMP_0133,INF_0026,2023-01-29,story,9268,6707,236,11,10,17,436,24,3293.76,0,0,8505.57
POST_001152,CAMP_0134,INF_0024,2023-08-21,reel,115350,108732,9085,588,391,681,5218,25,4215.11,0,1,2019.08
POST_001153,CAMP_0134,INF_0069,2023-08-17,post,52239,44025,5003,421,270,204,1452,192,22796.33,0,1,2019.08
POST_001154,CAMP_0134,INF_0076,2023-08-04,video,52808,45765,1967,250,45,133,691,33,3339.4,0,0,2019.08
POST_001155,CAMP_0134,INF_0058,2023-08-14,reel,14231,13285,72315,48,43,3309,391,3,35.49,1,1,2019.08
POST_001156,CAMP_0134,INF_0060,2023-08-06,carousel,83658,78288,7281,707,256,414,3610,247,37903.37,0,0,2019.08
POST_001157,CAMP_0134,INF_0089,2023-08-12,video,18259,13294,1012,116,23,40,497,414,18644.19,0,0,2019.08
POST_001158,CAMP_0134,INF_0079,2023-08-06,story,38392,27901,3356,426,126,252,1195,124,10746.11,0,1,2019.08
POST_001159,CAMP_0134,INF_0045,2023-08-13,video,27647,22005,677,69,21,18,467,337,26325.36,0,1,2019.08
POST_001160,CAMP_0134,INF_0015,2023-07-28,video,4781,3516,340,16,10,26,100,88,11030.06,0,0,2019.08
POST_001161,CAMP_0134,INF_0012,2023-08-24,carousel,11662,10962,122146,79,39,7879,197,1,10.01,1,1,2019.08
POST_001162,CAMP_0134,INF_0098,2023-07-29,carousel,147265,119475,6302,220,200,317,3552,142,13799.85,0,0,2019.08
POST_001163,CAMP_0134,INF_0097,2023-08-01,story,14488,12536,600,77,23,47,489,397,79009.98,0,0,2019.08
POST_001164,CAMP_0134,INF_0074,2023-07-25,story,271580,202773,24842,1067,513,680,12581,378,37534.46,0,1,2019.08
POST_001165,CAMP_0135,INF_0056,2023-03-14,carousel,10657,7719,597,86,28,19,68,263,14357.06,0,0,3085.75
POST_001166,CAMP_0135,INF_0010,2023-04-03,video,101311,93625,2312,226,69,173,804,42,4616.13,0,0,3085.75
POST_001167,CAMP_0135,INF_0034,2023-04-09,reel,94966,87043,7010,843,291,296,2830,289,35251.38,0,0,3085.75
POST_001168,CAMP_0135,INF_0084,2023-03-21,carousel,21773,16246,1025,94,61,38,477,413,28290.75,0,1,3085.75
POST_001169,CAMP_0136,INF_0055,2023-09-14,reel,86610,63314,9238,640,364,179,2768,170,28323.44,0,0,5532.18
POST_001170,CAMP_0136,INF_0062,2023-10-05,reel,21676,17076,2126,317,47,31,185,485,46003.84,0,0,5532.18
POST_001171,CAMP_0136,INF_0054,2023-09-20,video,18640,17595,190985,81,30,10567,177,1,18.42,1,1,5532.18
POST_001172,CAMP_0136,INF_0081,2023-10-01,story,57177,51559,1462,129,18,45,2784,314,44440.7,0,1,5532.18
POST_001173,CAMP_0136,INF_0025,2023-10-06,carousel,12664,10806,1419,212,62,57,297,150,24530.69,0,1,5532.18
POST_001174,CAMP_0136,INF_0098,2023-09-24,video,151373,134580,5477,703,309,185,6836,171,17443.78,0,1,5532.18
POST_001175,CAMP_0136,INF_0040,2023-09-13,video,278972,204406,27004,3936,529,1890,6033,269,44894.75,0,1,5532.18
POST_001176,CAMP_0136,INF_0062,2023-09-14,reel,152613,121956,5048,535,244,168,4940,182,27136.52,0,0,5532.18
POST_001177,CAMP_0136,INF_0045,2023-09-17,story,64807,48298,5798,643,104,367,1641,105,5263.69,0,1,5532.18
POST_001178,CAMP_0136,INF_0094,2023-09-16,reel,182196,135593,9303,429,240,554,1730,44,4238.27,0,1,5532.18
POST_001179,CAMP_0136,INF_0039,2023-09-14,reel,329748,293516,23193,3358,850,1822,1871,274,38004.08,0,1,5532.18
POST_001180,CAMP_0137,INF_0059,2023-01-23,video,19329,18027,70744,32,41,5150,906,4,110.6,1,1,7086.8
POST_001181,CAMP_0137,INF_0099,2023-01-14,post,43226,38151,3969,496,208,295,320,336,56460.81,0,1,7086.8
POST_001182,CAMP_0137,INF_0049,2023-01-24,carousel,67635,48157,7335,521,231,357,3301,366,47611.54,0,0,7086.8
POST_001183,CAMP_0137,INF_0050,2023-02-05,post,136764,112948,15700,800,257,1122,2911,353,44045.1,0,1,7086.8
POST_001184,CAMP_0137,INF_0056,2023-01-22,post,3532,3240,404,24,17,27,29,156,21976.53,0,0,7086.8
POST_001185,CAMP_0138,INF_0095,2023-02-10,post,90768,83225,7846,842,344,383,2003,95,10751.96,0,0,589.93
POST_001186,CAMP_0138,INF_0016,2023-02-12,carousel,62455,55960,4214,487,180,326,2635,41,6814.34,0,1,589.93
POST_001187,CAMP_0138,INF_0072,2023-02-27,carousel,93853,85165,3701,282,221,106,4244,127,10826.74,0,1,589.93
POST_001188,CAMP_0138,INF_0045,2023-03-05,reel,106845,88539,5401,185,302,324,2439,368,60327.22,0,1,589.93
POST_001189,CAMP_0138,INF_0077,2023-02-18,story,73388,56172,8109,1063,221,323,3094,98,7585.71,0,0,589.93
POST_001190,CAMP_0138,INF_0062,2023-03-07,carousel,182998,133000,10277,389,412,564,6275,121,12893.42,0,1,589.93
POST_001191,CAMP_0138,INF_0074,2023-03-09,carousel,63843,56426,2064,194,119,136,1950,272,38727.9,0,1,589.93
POST_001192,CAMP_0138,INF_0098,2023-02-20,video,130152,109938,12708,1730,612,245,3458,316,12752.67,0,1,589.93
POST_001193,CAMP_0138,INF_0069,2023-03-01,carousel,164592,145980,5555,417,65,203,2694,55,9708.28,0,1,589.93
POST_001194,CAMP_0138,INF_0063,2023-02-15,carousel,19820,15040,103407,81,46,5145,191,1,21.85,1,0,589.93
POST_001195,CAMP_0138,INF_0082,2023-02-16,post,170391,141300,11926,918,606,548,1230,493,88673.84,0,0,589.93
POST_001196,CAMP_0138,INF_0009,2023-02-10,reel,17424,15209,426,18,8,15,427,99,17931.26,0,0,589.93
POST_001197,CAMP_0138,INF_0044,2023-03-03,video,18576,16323,1315,139,57,24,550,295,54965.45,0,1,589.93
POST_001198,CAMP_0138,INF_0078,2023-02-19,story,33743,29102,3363,217,187,184,297,130,23740.08,0,0,589.93
POST_001199,CAMP_0139,INF_0079,2023-04-03,carousel,147062,116884,8886,461,253,607,2928,427,33058.81,0,0,2787.93
POST_001200,CAMP_0139,INF_0028,2023-04-13,video,84007,78045,9214,707,215,285,747,47,1514.2,0,0,2787.93
POST_001201,CAMP_0139,INF_0079,2023-04-03,reel,226143,180847,26981,1537,650,1814,10455,423,44835.28,0,1,2787.93
POST_001202,CAMP_0139,INF_0077,2023-04-06,video,193166,161691,4673,485,132,142,2189,297,47292.94,0,1,2787.93
POST_001203,CAMP_0139,INF_0056,2023-04-09,carousel,29482,21509,1943,61,42,91,1052,231,28843.84,0,1,2787.93
POST_001204,CAMP_0139,INF_0014,2023-04-20,reel,194372,163726,10964,817,433,797,1176,102,9354.79,0,0,2787.93
POST_001205,CAMP_0139,INF_0032,2023-04-23,carousel,8085,6826,232,18,10,15,108,193,20703.86,0,0,2787.93
POST_001206,CAMP_0139,INF_0041,2023-04-22,post,112417,105130,8468,259,484,549,2389,469,59646.83,0,1,2787.93
POST_001207,CAMP_0139,INF_0099,2023-04-05,carousel,25120,18745,1650,189,71,25,738,80,9040.58,0,0,2787.93
POST_001208,CAMP_0139,INF_0032,2023-03-28,carousel,23577,22062,2152,168,36,71,741,146,8773.79,0,1,2787.93
POST_001209,CAMP_0139,INF_0068,2023-04-22,post,19357,14059,2093,292,48,102,689,384,35441.29,0,1,2787.93
POST_001210,CAMP_0139,INF_0010,2023-03-28,post,155932,142076,3826,314,135,136,6607,11,1910.0,0,0,2787.93
POST_001211,CAMP_0139,INF_0001,2023-04-01,reel,268582,218851,7073,551,397,175,2986,470,41439.47,0,1,2787.93
POST_001212,CAMP_0139,INF_0074,2023-03-24,reel,39433,28480,4414,456,239,204,1874,463,75877.86,0,0,2787.93
POST_001213,CAMP_0139,INF_0100,2023-04-23,carousel,45872,42709,4206,247,70,276,999,224,9480.34,0,1,2787.93
POST_001214,CAMP_0140,INF_0007,2023-08-15,video,213955,152616,11018,895,521,549,2991,32,5006.64,0,0,4759.5
POST_001215,CAMP_0140,INF_0079,2023-09-05,reel,35263,32417,2222,150,23,111,671,499,56016.43,0,1,4759.5
POST_001216,CAMP_0140,INF_0095,2023-08-25,carousel,102479,77200,10357,485,397,725,2101,249,24960.94,0,1,4759.5
POST_001217,CAMP_0140,INF_0065,2023-08-24,post,101959,96285,9849,784,459,237,1936,329,54224.25,0,0,4759.5
POST_001218,CAMP_0140,INF_0076,2023-09-01,carousel,74862,64830,6927,266,158,264,2680,33,1852.42,0,0,4759.5
POST_001219,CAMP_0140,INF_0006,2023-08-24,post,159183,124854,6579,893,325,488,3809,194,20260.31,0,0,4759.5
POST_001220,CAMP_0140,INF_0012,2023-08-22,post,19123,16198,121567,79,32,3079,713,0,0.0,1,1,4759.5
POST_001221,CAMP_0140,INF_0038,2023-08-15,video,132078,122870,9799,523,246,645,4408,100,8404.63,0,1,4759.5
POST_001222,CAMP_0140,INF_0001,2023-08-16,reel,141355,112853,10462,729,132,433,2841,427,45064.17,0,0,4759.5
POST_001223,CAMP_0140,INF_0018,2023-08-25,story,132575,122708,4765,465,221,155,916,14,1833.88,0,1,4759.5
POST_001224,CAMP_0140,INF_0047,2023-08-11,video,45221,40460,5381,227,116,408,418,496,21906.78,0,0,4759.5
POST_001225,CAMP_0140,INF_0081,2023-08-13,post,23656,20307,1170,167,51,44,779,37,5429.58,0,0,4759.5
POST_001226,CAMP_0141,INF_0032,2023-09-18,reel,240060,172779,18385,2475,238,326,3518,90,15856.95,0,0,3047.4
POST_001227,CAMP_0141,INF_0092,2023-09-22,carousel,301179,236409,35135,3814,1557,1428,2099,142,14885.33,0,1,3047.4
POST_001228,CAMP_0141,INF_0027,2023-09-05,carousel,32070,27853,2899,380,96,159,1478,291,11179.63,0,0,3047.4
POST_001229,CAMP_0141,INF_0095,2023-08-25,post,3200,2792,189,27,7,9,16,165,26628.76,0,1,3047.4
POST_001230,CAMP_0141,INF_0069,2023-09-03,reel,47104,33820,5079,413,179,157,1535,367,71672.04,0,0,3047.4
POST_001231,CAMP_0141,INF_0100,2023-09-18,post,84056,77947,4512,468,246,261,1708,289,26316.23,0,0,3047.4
POST_001232,CAMP_0141,INF_0090,2023-09-14,reel,64703,51726,1509,119,51,60,2984,491,62943.03,0,0,3047.4
POST_001233,CAMP_0141,INF_0067,2023-09-09,carousel,18676,14320,1712,149,20,98,695,366,66694.19,0,0,3047.4
POST_001234,CAMP_0141,INF_0019,2023-08-25,reel,76181,60804,7985,533,358,336,2982,201,35480.71,0,0,3047.4
POST_001235,CAMP_0141,INF_0091,2023-09-06,story,53494,40857,2235,236,114,162,709,47,5350.91,0,0,3047.4
POST_001236,CAMP_0142,INF_0046,2023-09-04,reel,159179,134160,5562,693,141,306,7187,448,20694.16,0,0,13857.2
POST_001237,CAMP_0142,INF_0026,2023-09-11,reel,47276,34883,3957,574,149,289,424,221,25807.11,0,1,13857.2
POST_001238,CAMP_0142,INF_0059,2023-09-14,video,8603,6740,85672,88,5,6112,260,2,55.86,1,1,13857.2
POST_001239,CAMP_0142,INF_0063,2023-09-22,video,19044,14814,198266,33,10,7468,293,1,21.87,1,0,13857.2
POST_001240,CAMP_0142,INF_0067,2023-09-15,carousel,112948,84330,12224,1536,662,341,5562,82,8838.57,0,0,13857.2
POST_001241,CAMP_0143,INF_0070,2023-03-02,post,130294,94429,4717,545,177,309,4905,102,6338.04,0,0,6754.5
POST_001242,CAMP_0143,INF_0013,2023-02-08,story,12587,10590,1397,173,50,56,500,475,53723.26,0,1,6754.5
POST_001243,CAMP_0143,INF_0091,2023-03-03,video,48810,42589,2598,249,120,111,1790,460,38272.48,0,0,6754.5
POST_001244,CAMP_0143,INF_0012,2023-03-04,story,14109,13111,185466,15,50,8070,556,0,0.0,1,0,6754.5
POST_001245,CAMP_0144,INF_0007,2023-04-22,reel,164003,155615,16461,1039,955,323,6151,169,29956.86,0,1,4256.4
POST_001246,CAMP_0144,INF_0098,2023-04-27,post,9086,6667,343,19,8,26,69,75,10222.22,0,0,4256.4
POST_001247,CAMP_0144,INF_0061,2023-04-17,reel,40207,28808,4774,518,222,373,1931,483,76015.52,0,0,4256.4
POST_001248,CAMP_0144,INF_0016,2023-04-02,story,39539,36940,1291,135,13,75,587,28,3858.05,0,0,4256.4
POST_001249,CAMP_0144,INF_0091,2023-04-12,post,38947,27666,2718,358,44,174,423,458,21777.91,0,0,4256.4
POST_001250,CAMP_0145,INF_0042,2023-09-04,post,137103,129928,4057,383,67,66,4897,46,6727.21,0,0,3585.83
POST_001251,CAMP_0145,INF_0089,2023-08-31,post,70128,51181,7469,260,427,485,1182,308,48461.52,0,1,3585.83
POST_001252,CAMP_0145,INF_0041,2023-08-18,video,18912,15540,1119,53,15,50,406,454,29289.4,0,1,3585.83
POST_001253,CAMP_0145,INF_0040,2023-08-27,post,156390,136857,18293,1412,1055,1373,1373,459,83288.86,0,1,3585.83
POST_001254,CAMP_0145,INF_0001,2023-08-16,video,61757,58133,3107,200,149,116,854,140,11351.97,0,1,3585.83
POST_001255,CAMP_0145,INF_0099,2023-08-27,post,181013,147236,16603,1628,451,316,2281,164,22964.58,0,0,3585.83
POST_001256,CAMP_0145,INF_0006,2023-09-05,post,146270,136017,4643,303,80,286,6924,120,19630.94,0,1,3585.83
POST_001257,CAMP_0145,INF_0072,2023-09-01,video,72969,68392,2199,201,78,113,2621,463,89054.88,0,0,3585.83
POST_001258,CAMP_0145,INF_0060,2023-08-17,carousel,186113,156841,11307,1206,522,414,2778,474,80348.83,0,1,3585.83
POST_001259,CAMP_0145,INF_0094,2023-09-14,post,104052,95961,3475,506,206,196,2227,494,53529.16,0,0,3585.83
POST_001260,CAMP_0145,INF_0044,2023-08-17,story,30399,27726,3493,502,40,164,706,363,25755.05,0,1,3585.83
POST_001261,CAMP_0145,INF_0046,2023-08-23,video,99372,77779,10568,1304,311,441,3120,363,45676.88,0,1,3585.83
POST_001262,CAMP_0146,INF_0073,2023-08-01,story,136828,100105,10872,982,631,243,2442,42,4336.68,0,0,1792.2
POST_001263,CAMP_0146,INF_0095,2023-07-13,carousel,148202,106984,3081,215,160,104,5812,326,60603.74,0,0,1792.2
POST_001264,CAMP_0146,INF_0092,2023-07-31,post,99739,70155,5697,431,143,403,1738,238,14492.55,0,0,1792.2
POST_001265,CAMP_0146,INF_0034,2023-07-13,reel,112045,106378,8834,390,168,678,3840,72,13581.45,0,0,1792.2
POST_001266,CAMP_0146,INF_0020,2023-07-13,post,77660,68309,2775,221,43,38,2368,407,34124.89,0,0,1792.2
POST_001267,CAMP_0146,INF_0097,2023-07-24,reel,196693,162059,8379,1217,368,395,4136,19,666.86,0,0,1792.2
POST_001268,CAMP_0146,INF_0044,2023-07-12,story,52399,38728,1464,172,47,51,2547,479,90306.08,0,1,1792.2
POST_001269,CAMP_0146,INF_0057,2023-07-25,video,250328,178271,15844,2197,790,709,8492,142,10706.81,0,0,1792.2
POST_001270,CAMP_0146,INF_0100,2023-07-27,post,225350,170283,22892,756,834,941,5720,417,36714.48,0,1,1792.2
POST_001271,CAMP_0146,INF_0028,2023-07-24,reel,109410,101888,6638,354,67,358,2305,152,28100.93,0,0,1792.2
POST_001272,CAMP_0147,INF_0082,2023-03-03,reel,241747,187909,5714,802,195,185,8416,359,21644.41,0,0,5375.83
POST_001273,CAMP_0147,INF_0094,2023-03-28,post,24111,21477,1939,110,75,91,801,415,21157.13,0,0,5375.83
POST_001274,CAMP_0147,INF_0007,2023-03-21,post,183899,152548,20383,1096,405,761,8421,328,29125.33,0,0,5375.83
POST_001275,CAMP_0147,INF_0093,2023-03-22,story,155846,146743,12087,1278,413,418,7043,136,12032.57,0,0,5375.83
POST_001276,CAMP_0147,INF_0037,2023-03-18,post,116022,107135,4280,457,207,223,1490,236,16180.8,0,1,5375.83
POST_001277,CAMP_0147,INF_0065,2023-03-06,post,119668,90547,10664,1379,523,425,3330,123,20038.67,0,0,5375.83
POST_001278,CAMP_0148,INF_0047,2023-07-31,post,31287,28391,1212,124,59,29,210,71,11357.41,0,0,23982.67
POST_001279,CAMP_0148,INF_0010,2023-07-13,carousel,45910,39916,2738,198,143,148,607,431,84770.07,0,0,23982.67
POST_001280,CAMP_0148,INF_0005,2023-08-02,story,180237,161282,17911,1891,1005,779,3531,400,29825.41,0,1,23982.67
POST_001281,CAMP_0149,INF_0014,2023-08-02,carousel,29903,22085,915,94,20,61,1482,88,7817.75,0,0,2571.62
POST_001282,CAMP_0149,INF_0021,2023-07-22,post,53329,42284,2953,108,56,39,1201,464,62662.51,0,1,2571.62
POST_001283,CAMP_0149,INF_0097,2023-08-06,video,265433,204103,7078,762,258,480,1402,149,14521.44,0,1,2571.62
POST_001284,CAMP_0149,INF_0022,2023-08-09,reel,76832,58003,8833,1083,376,326,1771,175,9667.79,0,0,2571.62
POST_001285,CAMP_0149,INF_0070,2023-07-24,reel,155074,120718,13397,770,688,393,4098,252,35699.5,0,1,2571.62
POST_001286,CAMP_0149,INF_0016,2023-07-25,story,43133,30969,1176,59,48,58,1998,44,4074.79,0,1,2571.62
POST_001287,CAMP_0149,INF_0096,2023-07-18,carousel,63534,49573,1378,195,20,66,1340,379,35594.09,0,0,2571.62
POST_001288,CAMP_0149,INF_0092,2023-08-02,reel,14123,10137,283,13,6,20,385,232,45469.0,0,0,2571.62
POST_001289,CAMP_0150,INF_0073,2023-01-24,reel,211530,178023,23393,2443,775,1090,3110,300,42010.58,0,0,8971.4
POST_001290,CAMP_0150,INF_0009,2023-01-26,video,90118,78288,6162,243,247,73,4340,404,24851.51,0,1,8971.4
POST_001291,CAMP_0150,INF_0031,2023-01-30,story,147307,110591,8137,1064,462,424,4912,491,67396.67,0,1,8971.4
POST_001292,CAMP_0150,INF_0095,2023-01-17,post,50603,36999,1168,106,54,15,528,306,42313.32,0,0,8971.4
POST_001293,CAMP_0150,INF_0058,2023-01-21,carousel,18798,16166,56165,54,36,3705,334,3,46.34,1,0,8971.4
POST_001294,CAMP_0151,INF_0072,2023-12-27,video,92778,83876,4617,386,150,170,1914,168,30310.27,0,0,3876.29
POST_001295,CAMP_0151,INF_0001,2023-12-31,reel,85882,72760,2001,157,55,74,1482,367,24772.66,0,1,3876.29
POST_001296,CAMP_0151,INF_0043,2023-12-29,carousel,69540,60777,4620,182,250,118,991,299,42013.25,0,1,3876.29
POST_001297,CAMP_0151,INF_0057,2024-01-07,post,120019,96812,2495,185,38,65,1023,280,16068.47,0,1,3876.29
POST_001298,CAMP_0151,INF_0040,2024-01-06,story,89582,83369,6490,856,337,252,2199,400,34807.15,0,1,3876.29
POST_001299,CAMP_0151,INF_0031,2024-01-02,reel,98423,88376,10577,1513,260,331,1029,123,10117.56,0,0,3876.29
POST_001300,CAMP_0151,INF_0067,2024-01-01,carousel,185687,170874,19196,2752,440,1370,3132,306,32635.32,0,0,3876.29
