engagement_id,post_id,comment_sentiment,commenter_follower_count,commenter_account_age_days,like_velocity_per_hour,engagement_spike_detected,bot_probability
ENG_00008001,POST_000880,positive,4084,629,96,0,0.105
ENG_00008002,POST_000880,positive,2150,403,180,0,0.132
ENG_00008003,POST_000881,positive,1655,1950,54,0,0.027
ENG_00008004,POST_000881,positive,1048,1673,307,0,0.069
ENG_00008005,POST_000881,spam,2170,1150,424,0,0.104
ENG_00008006,POST_000881,positive,1035,1127,150,0,0.007
ENG_00008007,POST_000882,spam,13,23,14906,1,0.759
ENG_00008008,POST_000882,spam,24,17,45506,1,0.78
ENG_00008009,POST_000882,spam,31,7,45523,1,0.763
ENG_00008010,POST_000882,spam,31,26,53216,1,0.813
ENG_00008011,POST_000882,spam,49,6,60316,1,0.797
ENG_00008012,POST_000882,spam,42,30,23474,1,0.943
ENG_00008013,POST_000882,spam,3,30,27278,1,0.782
ENG_00008014,POST_000882,spam,2,19,29878,1,0.785
ENG_00008015,POST_000883,positive,3906,242,139,0,0.1
ENG_00008016,POST_000883,neutral,440,623,341,0,0.15
ENG_00008017,POST_000883,positive,231,1196,94,0,0.093
ENG_00008018,POST_000883,positive,3460,465,267,0,0.069
ENG_00008019,POST_000883,neutral,2844,432,80,0,0.086
ENG_00008020,POST_000883,negative,3717,1560,360,0,0.149
ENG_00008021,POST_000883,neutral,2851,862,287,0,0.058
ENG_00008022,POST_000883,neutral,2082,424,204,0,0.136
ENG_00008023,POST_000883,positive,1365,1148,272,0,0.064
ENG_00008024,POST_000883,spam,2524,1275,484,0,0.066
ENG_00008025,POST_000883,positive,3062,1652,210,0,0.147
ENG_00008026,POST_000883,neutral,1191,1265,440,0,0.008
ENG_00008027,POST_000883,spam,3444,1421,439,0,0.134
ENG_00008028,POST_000883,negative,1393,1988,73,0,0.016
ENG_00008029,POST_000883,neutral,4988,1735,179,0,0.032
ENG_00008030,POST_000884,negative,2837,963,424,0,0.059
ENG_00008031,POST_000884,neutral,2864,1436,237,0,0.113
ENG_00008032,POST_000884,positive,695,412,494,0,0.124
ENG_00008033,POST_000884,neutral,4494,1582,441,0,0.078
ENG_00008034,POST_000884,positive,1480,1923,118,0,0.083
ENG_00008035,POST_000884,neutral,1582,699,240,0,0.093
ENG_00008036,POST_000884,positive,3030,773,191,0,0.006
ENG_00008037,POST_000884,neutral,2746,714,286,0,0.078
ENG_00008038,POST_000884,positive,4312,1932,430,0,0.143
ENG_00008039,POST_000885,neutral,459,972,303,0,0.008
ENG_00008040,POST_000885,positive,4594,1152,273,0,0.079
ENG_00008041,POST_000885,spam,4839,1363,157,0,0.093
ENG_00008042,POST_000885,negative,2594,1751,153,0,0.127
ENG_00008043,POST_000885,positive,1296,1794,208,0,0.087
ENG_00008044,POST_000885,negative,4778,1481,197,0,0.089
ENG_00008045,POST_000885,positive,1187,395,299,0,0.079
ENG_00008046,POST_000885,neutral,1634,181,417,0,0.116
ENG_00008047,POST_000885,positive,1689,284,282,0,0.143
ENG_00008048,POST_000885,neutral,840,855,127,0,0.003
ENG_00008049,POST_000885,spam,1905,603,113,0,0.143
ENG_00008050,POST_000885,neutral,3908,1099,41,0,0.052
ENG_00008051,POST_000885,neutral,4837,459,190,0,0.035
ENG_00008052,POST_000886,positive,1281,1896,366,0,0.067
ENG_00008053,POST_000886,neutral,1937,473,201,0,0.033
ENG_00008054,POST_000886,positive,3028,1245,397,0,0.084
ENG_00008055,POST_000886,neutral,242,802,398,0,0.012
ENG_00008056,POST_000886,positive,2354,543,80,0,0.015
ENG_00008057,POST_000886,neutral,1018,360,391,0,0.126
ENG_00008058,POST_000886,negative,2771,796,343,0,0.041
ENG_00008059,POST_000887,negative,2971,211,84,0,0.102
ENG_00008060,POST_000887,neutral,699,217,357,0,0.104
ENG_00008061,POST_000887,positive,4474,371,460,0,0.001
ENG_00008062,POST_000887,positive,4048,1172,357,0,0.087
ENG_00008063,POST_000887,neutral,1996,210,491,0,0.093
ENG_00008064,POST_000887,neutral,880,1624,165,0,0.095
ENG_00008065,POST_000887,neutral,185,1095,107,0,0.13
ENG_00008066,POST_000887,positive,2620,261,134,0,0.095
ENG_00008067,POST_000887,negative,2544,198,155,0,0.046
ENG_00008068,POST_000887,positive,1396,334,237,0,0.083
ENG_00008069,POST_000887,spam,1781,1523,397,0,0.047
ENG_00008070,POST_000887,positive,2343,870,196,0,0.124
ENG_00008071,POST_000887,positive,229,694,132,0,0.012
ENG_00008072,POST_000888,neutral,3661,1278,456,0,0.064
ENG_00008073,POST_000888,positive,2928,965,160,0,0.06
ENG_00008074,POST_000888,neutral,4209,1760,353,0,0.03
ENG_00008075,POST_000888,positive,1334,251,301,0,0.042
ENG_00008076,POST_000888,neutral,3429,1219,439,0,0.053
ENG_00008077,POST_000889,negative,4840,1531,315,0,0.0
ENG_00008078,POST_000889,neutral,372,317,397,0,0.046
ENG_00008079,POST_000889,positive,4320,1141,461,0,0.144
ENG_00008080,POST_000889,neutral,1440,1155,367,0,0.123
ENG_00008081,POST_000890,positive,3294,1125,285,0,0.117
ENG_00008082,POST_000890,positive,3279,753,90,0,0.05
ENG_00008083,POST_000890,positive,4337,1683,99,0,0.036
ENG_00008084,POST_000890,neutral,1725,1458,220,0,0.125
ENG_00008085,POST_000890,positive,2599,1651,353,0,0.067
ENG_00008086,POST_000890,negative,1844,484,137,0,0.074
ENG_00008087,POST_000890,positive,4944,1640,376,0,0.025
ENG_00008088,POST_000890,positive,810,685,128,0,0.021
ENG_00008089,POST_000890,negative,3322,327,274,0,0.06
ENG_00008090,POST_000890,neutral,2464,1007,20,0,0.054
ENG_00008091,POST_000890,neutral,1324,1097,139,0,0.138
ENG_00008092,POST_000890,positive,3101,1657,369,0,0.061
ENG_00008093,POST_000891,neutral,1475,963,52,0,0.136
ENG_00008094,POST_000891,negative,4875,374,112,0,0.041
ENG_00008095,POST_000891,positive,4378,1562,395,0,0.011
ENG_00008096,POST_000891,neutral,4690,276,104,0,0.048
ENG_00008097,POST_000891,positive,782,1407,236,0,0.041
ENG_00008098,POST_000891,positive,2555,1680,162,0,0.009
ENG_00008099,POST_000891,positive,989,771,84,0,0.104
ENG_00008100,POST_000891,positive,3173,497,226,0,0.011
ENG_00008101,POST_000892,positive,3408,788,136,0,0.004
ENG_00008102,POST_000892,neutral,3693,508,166,0,0.069
ENG_00008103,POST_000892,positive,3270,1592,15,0,0.144
ENG_00008104,POST_000892,positive,1885,326,440,0,0.033
ENG_00008105,POST_000892,neutral,4432,609,246,0,0.043
ENG_00008106,POST_000892,positive,1937,1189,251,0,0.109
ENG_00008107,POST_000892,negative,1619,804,405,0,0.112
ENG_00008108,POST_000892,negative,1483,1168,271,0,0.047
ENG_00008109,POST_000892,neutral,1543,1913,285,0,0.1
ENG_00008110,POST_000893,positive,968,453,396,0,0.11
ENG_00008111,POST_000893,positive,965,506,153,0,0.125
ENG_00008112,POST_000893,neutral,4635,1125,239,0,0.091
ENG_00008113,POST_000893,neutral,2447,1529,435,0,0.126
ENG_00008114,POST_000893,positive,2652,1599,447,0,0.006
ENG_00008115,POST_000893,neutral,1097,543,443,0,0.069
ENG_00008116,POST_000893,positive,839,1661,15,0,0.044
ENG_00008117,POST_000893,positive,3584,1147,436,0,0.148
ENG_00008118,POST_000893,positive,4369,984,267,0,0.144
ENG_00008119,POST_000893,neutral,347,955,445,0,0.024
ENG_00008120,POST_000893,positive,3271,891,478,0,0.059
ENG_00008121,POST_000893,positive,4486,1693,224,0,0.134
ENG_00008122,POST_000893,positive,1593,232,182,0,0.039
ENG_00008123,POST_000894,neutral,4215,233,383,0,0.073
ENG_00008124,POST_000894,positive,2552,1131,402,0,0.073
ENG_00008125,POST_000894,positive,4861,948,80,0,0.138
ENG_00008126,POST_000894,negative,1336,1538,132,0,0.029
ENG_00008127,POST_000894,positive,348,999,200,0,0.115
ENG_00008128,POST_000894,neutral,691,606,425,0,0.071
ENG_00008129,POST_000894,neutral,3271,1592,80,0,0.141
ENG_00008130,POST_000894,positive,1950,928,342,0,0.14
ENG_00008131,POST_000895,neutral,256,817,194,0,0.082
ENG_00008132,POST_000895,neutral,3504,628,372,0,0.083
ENG_00008133,POST_000895,negative,3080,462,158,0,0.123
ENG_00008134,POST_000895,positive,420,297,152,0,0.124
ENG_00008135,POST_000895,neutral,279,1680,214,0,0.096
ENG_00008136,POST_000896,positive,3158,1319,272,0,0.007
ENG_00008137,POST_000896,positive,1381,1493,143,0,0.032
ENG_00008138,POST_000896,neutral,4227,354,182,0,0.149
ENG_00008139,POST_000896,neutral,2116,513,89,0,0.142
ENG_00008140,POST_000896,negative,559,525,66,0,0.016
ENG_00008141,POST_000896,neutral,3298,1004,350,0,0.123
ENG_00008142,POST_000896,positive,4515,1427,351,0,0.141
ENG_00008143,POST_000896,positive,867,706,324,0,0.076
ENG_00008144,POST_000896,positive,2966,1999,232,0,0.129
ENG_00008145,POST_000896,neutral,874,1872,375,0,0.072
ENG_00008146,POST_000896,positive,3096,708,355,0,0.113
ENG_00008147,POST_000896,neutral,3245,1824,54,0,0.111
ENG_00008148,POST_000896,positive,2076,1322,122,0,0.033
ENG_00008149,POST_000896,positive,2603,763,312,0,0.03
ENG_00008150,POST_000896,positive,2409,648,36,0,0.035
ENG_00008151,POST_000897,positive,3914,1300,392,0,0.116
ENG_00008152,POST_000897,negative,3341,1069,384,0,0.145
ENG_00008153,POST_000897,positive,2795,897,214,0,0.084
ENG_00008154,POST_000897,positive,3451,186,315,0,0.147
ENG_00008155,POST_000897,positive,571,937,234,0,0.077
ENG_00008156,POST_000897,negative,3520,236,400,0,0.116
ENG_00008157,POST_000897,spam,3958,1295,90,0,0.101
ENG_00008158,POST_000897,neutral,885,1953,448,0,0.043
ENG_00008159,POST_000897,neutral,1963,214,241,0,0.044
ENG_00008160,POST_000897,neutral,333,486,243,0,0.09
ENG_00008161,POST_000897,neutral,1196,1196,113,0,0.002
ENG_00008162,POST_000897,negative,3600,1459,414,0,0.13
ENG_00008163,POST_000897,positive,3155,1808,410,0,0.121
ENG_00008164,POST_000898,positive,3146,1516,210,0,0.047
ENG_00008165,POST_000898,neutral,4573,1276,146,0,0.029
ENG_00008166,POST_000898,neutral,4704,785,433,0,0.045
ENG_00008167,POST_000898,positive,4666,226,351,0,0.059
ENG_00008168,POST_000899,positive,2587,945,248,0,0.134
ENG_00008169,POST_000899,positive,2944,1688,425,0,0.129
ENG_00008170,POST_000899,neutral,3823,583,293,0,0.13
ENG_00008171,POST_000899,positive,3574,1648,241,0,0.087
ENG_00008172,POST_000899,neutral,3940,1497,77,0,0.079
ENG_00008173,POST_000899,positive,3576,351,106,0,0.097
ENG_00008174,POST_000899,positive,1956,1934,92,0,0.117
ENG_00008175,POST_000899,negative,3398,621,314,0,0.134
ENG_00008176,POST_000899,positive,2427,1774,318,0,0.075
ENG_00008177,POST_000899,spam,4833,1103,211,0,0.079
ENG_00008178,POST_000899,neutral,3240,930,308,0,0.136
ENG_00008179,POST_000900,spam,4192,403,283,0,0.119
ENG_00008180,POST_000900,positive,4051,909,126,0,0.04
ENG_00008181,POST_000900,neutral,982,1477,304,0,0.136
ENG_00008182,POST_000900,neutral,2919,412,54,0,0.121
ENG_00008183,POST_000900,positive,1887,1862,419,0,0.042
ENG_00008184,POST_000900,positive,3478,282,88,0,0.018
ENG_00008185,POST_000900,neutral,3236,1845,413,0,0.13
ENG_00008186,POST_000901,neutral,3538,1163,93,0,0.116
ENG_00008187,POST_000901,positive,4231,1606,437,0,0.125
ENG_00008188,POST_000901,positive,1534,1838,425,0,0.027
ENG_00008189,POST_000901,negative,4131,588,43,0,0.085
ENG_00008190,POST_000901,neutral,1528,803,109,0,0.063
ENG_00008191,POST_000901,neutral,684,1724,74,0,0.133
ENG_00008192,POST_000901,positive,3972,1319,362,0,0.092
ENG_00008193,POST_000901,positive,3857,426,199,0,0.145
ENG_00008194,POST_000901,neutral,2571,1663,375,0,0.07
ENG_00008195,POST_000902,positive,4548,612,497,0,0.101
ENG_00008196,POST_000902,neutral,2193,1584,192,0,0.044
ENG_00008197,POST_000902,negative,3228,744,207,0,0.004
ENG_00008198,POST_000903,positive,445,182,230,0,0.096
ENG_00008199,POST_000903,neutral,2944,519,290,0,0.05
ENG_00008200,POST_000903,positive,358,713,177,0,0.056
ENG_00008201,POST_000903,neutral,4271,1990,214,0,0.08
ENG_00008202,POST_000903,negative,1593,487,87,0,0.129
ENG_00008203,POST_000903,negative,528,217,403,0,0.058
ENG_00008204,POST_000903,neutral,4018,1504,241,0,0.046
ENG_00008205,POST_000903,positive,2329,457,336,0,0.008
ENG_00008206,POST_000903,neutral,120,611,480,0,0.043
ENG_00008207,POST_000903,positive,3201,1682,486,0,0.082
ENG_00008208,POST_000903,negative,1517,318,483,0,0.075
ENG_00008209,POST_000903,positive,3614,1035,278,0,0.149
ENG_00008210,POST_000903,neutral,325,1535,421,0,0.108
ENG_00008211,POST_000904,neutral,4105,1430,208,0,0.021
ENG_00008212,POST_000904,positive,3653,1170,65,0,0.022
ENG_00008213,POST_000904,positive,3291,1606,185,0,0.076
ENG_00008214,POST_000904,spam,3354,1831,196,0,0.091
ENG_00008215,POST_000904,neutral,886,1012,353,0,0.062
ENG_00008216,POST_000904,neutral,933,1883,125,0,0.063
ENG_00008217,POST_000904,positive,1440,522,399,0,0.144
ENG_00008218,POST_000904,spam,415,1292,202,0,0.13
ENG_00008219,POST_000904,neutral,1241,385,131,0,0.129
ENG_00008220,POST_000904,neutral,3077,230,457,0,0.086
ENG_00008221,POST_000904,positive,2035,1413,303,0,0.039
ENG_00008222,POST_000904,neutral,2513,1264,290,0,0.011
ENG_00008223,POST_000904,positive,151,1730,354,0,0.148
ENG_00008224,POST_000905,positive,3736,798,17,0,0.149
ENG_00008225,POST_000905,positive,2578,605,169,0,0.047
ENG_00008226,POST_000905,neutral,3926,1864,198,0,0.056
ENG_00008227,POST_000905,negative,831,1882,317,0,0.06
ENG_00008228,POST_000905,positive,1494,662,308,0,0.14
ENG_00008229,POST_000905,neutral,181,414,479,0,0.101
ENG_00008230,POST_000905,negative,4059,1838,206,0,0.012
ENG_00008231,POST_000905,neutral,1202,1824,62,0,0.059
ENG_00008232,POST_000905,negative,4214,1626,12,0,0.146
ENG_00008233,POST_000905,positive,3200,1549,253,0,0.102
ENG_00008234,POST_000905,negative,2819,1529,48,0,0.109
ENG_00008235,POST_000906,positive,4393,1276,119,0,0.139
ENG_00008236,POST_000906,positive,251,734,184,0,0.094
ENG_00008237,POST_000906,positive,3951,1895,105,0,0.09
ENG_00008238,POST_000906,positive,2091,200,148,0,0.019
ENG_00008239,POST_000906,spam,817,1329,197,0,0.088
ENG_00008240,POST_000906,neutral,1411,1159,126,0,0.017
ENG_00008241,POST_000906,neutral,3692,1976,211,0,0.053
ENG_00008242,POST_000906,positive,1621,560,150,0,0.016
ENG_00008243,POST_000906,neutral,2847,1670,22,0,0.105
ENG_00008244,POST_000906,spam,4329,819,73,0,0.008
ENG_00008245,POST_000906,negative,4744,904,422,0,0.132
ENG_00008246,POST_000906,spam,1629,506,102,0,0.04
ENG_00008247,POST_000907,neutral,2322,701,415,0,0.129
ENG_00008248,POST_000907,positive,3376,1064,484,0,0.136
ENG_00008249,POST_000907,positive,2931,1354,332,0,0.027
ENG_00008250,POST_000907,positive,531,1973,312,0,0.074
ENG_00008251,POST_000907,positive,2372,1857,286,0,0.058
ENG_00008252,POST_000908,spam,35,6,55675,1,0.943
ENG_00008253,POST_000908,spam,37,4,48617,1,0.803
ENG_00008254,POST_000908,spam,50,4,73261,1,0.791
ENG_00008255,POST_000908,spam,47,2,55097,1,0.768
ENG_00008256,POST_000908,spam,33,21,15014,1,0.883
ENG_00008257,POST_000908,negative,28,17,10275,1,0.876
ENG_00008258,POST_000908,spam,12,11,39354,1,0.981
ENG_00008259,POST_000908,spam,28,28,35722,1,0.786
ENG_00008260,POST_000908,spam,3,29,56920,1,0.861
ENG_00008261,POST_000908,spam,27,12,59026,1,0.889
ENG_00008262,POST_000908,spam,1,16,34492,1,0.939
ENG_00008263,POST_000909,negative,4812,501,317,0,0.0
ENG_00008264,POST_000909,positive,3626,1707,304,0,0.143
ENG_00008265,POST_000909,neutral,689,1993,464,0,0.125
ENG_00008266,POST_000909,neutral,1274,355,342,0,0.148
ENG_00008267,POST_000909,positive,1583,1618,230,0,0.109
ENG_00008268,POST_000909,positive,856,971,476,0,0.104
ENG_00008269,POST_000909,positive,4175,289,87,0,0.022
ENG_00008270,POST_000909,positive,410,1789,94,0,0.063
ENG_00008271,POST_000909,positive,4478,602,16,0,0.082
ENG_00008272,POST_000909,negative,253,1745,411,0,0.145
ENG_00008273,POST_000910,positive,1954,1485,72,0,0.126
ENG_00008274,POST_000910,positive,2190,1906,44,0,0.117
ENG_00008275,POST_000910,negative,2130,365,356,0,0.01
ENG_00008276,POST_000910,negative,4966,523,127,0,0.008
ENG_00008277,POST_000910,negative,752,651,311,0,0.069
ENG_00008278,POST_000910,neutral,4355,1146,428,0,0.027
ENG_00008279,POST_000910,positive,3879,329,117,0,0.137
ENG_00008280,POST_000910,spam,434,799,82,0,0.128
ENG_00008281,POST_000910,neutral,3369,1212,469,0,0.003
ENG_00008282,POST_000910,neutral,215,1698,490,0,0.073
ENG_00008283,POST_000910,neutral,3859,1442,228,0,0.042
ENG_00008284,POST_000910,neutral,3841,1689,27,0,0.091
ENG_00008285,POST_000911,neutral,3116,485,201,0,0.037
ENG_00008286,POST_000911,spam,4908,1445,43,0,0.028
ENG_00008287,POST_000911,neutral,2626,319,125,0,0.018
ENG_00008288,POST_000911,neutral,2239,692,285,0,0.101
ENG_00008289,POST_000911,positive,1094,1808,308,0,0.054
ENG_00008290,POST_000911,positive,1496,1554,124,0,0.031
ENG_00008291,POST_000911,positive,1535,943,377,0,0.083
ENG_00008292,POST_000911,neutral,3070,1803,179,0,0.137
ENG_00008293,POST_000911,positive,4400,1421,87,0,0.095
ENG_00008294,POST_000911,positive,886,182,466,0,0.078
ENG_00008295,POST_000912,positive,2763,678,51,0,0.051
ENG_00008296,POST_000912,negative,4977,1067,157,0,0.101
ENG_00008297,POST_000912,positive,191,1325,391,0,0.067
ENG_00008298,POST_000912,positive,2874,693,265,0,0.13
ENG_00008299,POST_000912,spam,2808,663,494,0,0.077
ENG_00008300,POST_000912,spam,1069,1705,240,0,0.119
ENG_00008301,POST_000912,neutral,3119,568,76,0,0.041
ENG_00008302,POST_000912,neutral,1017,203,443,0,0.138
ENG_00008303,POST_000912,negative,3598,489,68,0,0.146
ENG_00008304,POST_000912,neutral,4034,703,409,0,0.15
ENG_00008305,POST_000913,neutral,1750,364,224,0,0.084
ENG_00008306,POST_000913,positive,2925,1568,355,0,0.011
ENG_00008307,POST_000913,positive,1041,1640,324,0,0.003
ENG_00008308,POST_000913,positive,2319,749,184,0,0.017
ENG_00008309,POST_000913,neutral,2464,1883,304,0,0.131
ENG_00008310,POST_000913,positive,304,959,365,0,0.143
ENG_00008311,POST_000913,positive,212,414,255,0,0.098
ENG_00008312,POST_000913,neutral,2503,515,173,0,0.024
ENG_00008313,POST_000913,negative,3901,424,316,0,0.033
ENG_00008314,POST_000914,spam,41,26,48854,1,0.948
ENG_00008315,POST_000914,spam,12,23,13207,1,0.935
ENG_00008316,POST_000914,spam,12,11,79923,1,0.907
ENG_00008317,POST_000914,spam,10,24,45813,1,0.981
ENG_00008318,POST_000914,spam,38,30,57358,1,0.97
ENG_00008319,POST_000914,spam,7,8,35004,1,0.804
ENG_00008320,POST_000914,spam,26,24,58852,1,0.968
ENG_00008321,POST_000914,spam,15,6,46157,1,0.85
ENG_00008322,POST_000914,spam,22,4,64844,1,0.898
ENG_00008323,POST_000915,neutral,1698,1525,485,0,0.075
ENG_00008324,POST_000915,negative,4047,1811,90,0,0.114
ENG_00008325,POST_000915,positive,4709,1199,448,0,0.018
ENG_00008326,POST_000915,neutral,2336,470,248,0,0.127
ENG_00008327,POST_000915,neutral,3585,827,223,0,0.042
ENG_00008328,POST_000915,positive,1885,1797,316,0,0.129
ENG_00008329,POST_000915,positive,2236,217,457,0,0.03
ENG_00008330,POST_000915,positive,3643,1404,215,0,0.045
ENG_00008331,POST_000915,positive,2282,1907,166,0,0.0
ENG_00008332,POST_000915,positive,4966,1391,382,0,0.045
ENG_00008333,POST_000915,positive,1423,1235,106,0,0.06
ENG_00008334,POST_000916,positive,4632,241,47,0,0.015
ENG_00008335,POST_000916,neutral,4531,1182,99,0,0.017
ENG_00008336,POST_000916,positive,4552,1668,106,0,0.109
ENG_00008337,POST_000916,negative,393,1602,24,0,0.122
ENG_00008338,POST_000916,spam,2897,1096,463,0,0.124
ENG_00008339,POST_000916,neutral,4498,1058,351,0,0.018
ENG_00008340,POST_000917,positive,4565,1862,229,0,0.01
ENG_00008341,POST_000917,positive,2098,1875,403,0,0.109
ENG_00008342,POST_000917,negative,3632,1566,148,0,0.146
ENG_00008343,POST_000917,neutral,4954,861,494,0,0.081
ENG_00008344,POST_000917,neutral,3059,1705,476,0,0.011
ENG_00008345,POST_000917,negative,480,786,339,0,0.074
ENG_00008346,POST_000917,positive,3001,253,130,0,0.121
ENG_00008347,POST_000917,neutral,4432,798,310,0,0.069
ENG_00008348,POST_000917,positive,3277,638,103,0,0.025
ENG_00008349,POST_000917,neutral,3005,1012,448,0,0.138
ENG_00008350,POST_000917,positive,1985,1045,218,0,0.124
ENG_00008351,POST_000917,negative,140,1845,458,0,0.028
ENG_00008352,POST_000917,positive,859,1199,332,0,0.086
ENG_00008353,POST_000917,positive,965,421,446,0,0.084
ENG_00008354,POST_000918,neutral,2130,236,426,0,0.105
ENG_00008355,POST_000918,positive,1370,1108,53,0,0.092
ENG_00008356,POST_000918,positive,4367,359,145,0,0.069
ENG_00008357,POST_000918,negative,4809,1039,351,0,0.008
ENG_00008358,POST_000918,positive,1251,678,472,0,0.033
ENG_00008359,POST_000918,neutral,3857,1361,389,0,0.137
ENG_00008360,POST_000918,spam,3409,1235,279,0,0.051
ENG_00008361,POST_000918,positive,2238,1800,339,0,0.058
ENG_00008362,POST_000918,negative,2343,845,269,0,0.023
ENG_00008363,POST_000918,positive,3400,1899,115,0,0.145
ENG_00008364,POST_000918,negative,1801,688,122,0,0.141
ENG_00008365,POST_000919,positive,156,737,243,0,0.015
ENG_00008366,POST_000919,neutral,1341,662,155,0,0.15
ENG_00008367,POST_000919,positive,2127,1705,340,0,0.125
ENG_00008368,POST_000920,negative,4411,1833,332,0,0.121
ENG_00008369,POST_000920,neutral,197,1720,11,0,0.016
ENG_00008370,POST_000920,positive,2917,454,36,0,0.073
ENG_00008371,POST_000920,neutral,936,1276,263,0,0.11
ENG_00008372,POST_000921,positive,3265,892,223,0,0.124
ENG_00008373,POST_000921,neutral,3791,270,262,0,0.006
ENG_00008374,POST_000921,positive,2030,1491,347,0,0.071
ENG_00008375,POST_000921,neutral,3835,1621,198,0,0.012
ENG_00008376,POST_000921,positive,2061,1941,174,0,0.053
ENG_00008377,POST_000921,positive,1454,438,88,0,0.102
