conversion_id,post_id,campaign_id,influencer_id,order_value,customer_ltv,touchpoint_number,discount_code_used,attribution_weight,conversion_date
CONV_0011655,POST_000628,CAMP_0076,INF_0004,167.63,993.9,2,0,0.5,2023-10-25
CONV_0011656,POST_000628,CAMP_0076,INF_0004,142.6,905.84,4,1,0.25,2023-10-25
CONV_0011657,POST_000628,CAMP_0076,INF_0004,92.57,501.18,3,0,0.3333,2023-10-25
CONV_0011658,POST_000628,CAMP_0076,INF_0004,228.58,1248.82,1,0,1.0,2023-10-25
CONV_0011659,POST_000628,CAMP_0076,INF_0004,348.79,1217.11,2,0,0.5,2023-10-25
CONV_0011660,POST_000628,CAMP_0076,INF_0004,107.03,285.88,2,0,0.5,2023-10-25
CONV_0011661,POST_000628,CAMP_0076,INF_0004,141.34,708.93,4,0,0.25,2023-10-25
CONV_0011662,POST_000628,CAMP_0076,INF_0004,316.06,1214.45,2,0,0.5,2023-10-25
CONV_0011663,POST_000628,CAMP_0076,INF_0004,221.8,1050.19,2,0,0.5,2023-10-25
CONV_0011664,POST_000629,CAMP_0076,INF_0027,224.28,1504.34,4,1,0.25,2023-10-01
CONV_0011665,POST_000629,CAMP_0076,INF_0027,138.01,276.3,4,1,0.25,2023-10-01
CONV_0011666,POST_000629,CAMP_0076,INF_0027,415.12,1202.2,3,0,0.3333,2023-10-01
CONV_0011667,POST_000629,CAMP_0076,INF_0027,332.28,961.38,4,0,0.25,2023-10-01
CONV_0011668,POST_000629,CAMP_0076,INF_0027,320.16,2541.98,4,0,0.25,2023-10-01
CONV_0011669,POST_000629,CAMP_0076,INF_0027,218.68,441.61,1,0,1.0,2023-10-01
CONV_0011670,POST_000629,CAMP_0076,INF_0027,226.61,1428.16,4,0,0.25,2023-10-01
CONV_0011671,POST_000629,CAMP_0076,INF_0027,360.21,1636.78,4,0,0.25,2023-10-01
CONV_0011672,POST_000629,CAMP_0076,INF_0027,289.8,852.56,2,0,0.5,2023-10-01
CONV_0011673,POST_000629,CAMP_0076,INF_0027,344.14,2132.3,2,0,0.5,2023-10-01
CONV_0011674,POST_000629,CAMP_0076,INF_0027,287.04,1691.61,3,0,0.3333,2023-10-01
CONV_0011675,POST_000629,CAMP_0076,INF_0027,167.59,1280.11,4,0,0.25,2023-10-01
CONV_0011676,POST_000629,CAMP_0076,INF_0027,227.12,1397.49,1,0,1.0,2023-10-01
CONV_0011677,POST_000629,CAMP_0076,INF_0027,84.21,544.25,2,0,0.5,2023-10-01
CONV_0011678,POST_000629,CAMP_0076,INF_0027,470.27,1771.9,2,0,0.5,2023-10-01
CONV_0011679,POST_000629,CAMP_0076,INF_0027,84.48,430.01,2,1,0.5,2023-10-01
CONV_0011680,POST_000629,CAMP_0076,INF_0027,107.72,282.42,3,0,0.3333,2023-10-01
CONV_0011681,POST_000629,CAMP_0076,INF_0027,171.15,1137.1,4,0,0.25,2023-10-01
CONV_0011682,POST_000629,CAMP_0076,INF_0027,40.93,235.84,2,0,0.5,2023-10-01
CONV_0011683,POST_000629,CAMP_0076,INF_0027,76.37,598.89,1,0,1.0,2023-10-01
CONV_0011684,POST_000630,CAMP_0076,INF_0007,48.22,229.59,2,0,0.5,2023-10-22
CONV_0011685,POST_000630,CAMP_0076,INF_0007,239.37,544.32,3,1,0.3333,2023-10-22
CONV_0011686,POST_000630,CAMP_0076,INF_0007,136.38,766.29,2,0,0.5,2023-10-22
CONV_0011687,POST_000630,CAMP_0076,INF_0007,400.87,3015.6,1,0,1.0,2023-10-22
CONV_0011688,POST_000630,CAMP_0076,INF_0007,316.07,1367.26,3,1,0.3333,2023-10-22
CONV_0011689,POST_000630,CAMP_0076,INF_0007,346.05,1717.7,2,0,0.5,2023-10-22
CONV_0011690,POST_000630,CAMP_0076,INF_0007,22.78,70.64,1,1,1.0,2023-10-22
CONV_0011691,POST_000630,CAMP_0076,INF_0007,316.05,1458.36,1,0,1.0,2023-10-22
CONV_0011692,POST_000630,CAMP_0076,INF_0007,417.5,1684.48,2,0,0.5,2023-10-22
CONV_0011693,POST_000630,CAMP_0076,INF_0007,172.05,1181.64,4,0,0.25,2023-10-22
CONV_0011694,POST_000630,CAMP_0076,INF_0007,396.13,3137.15,2,0,0.5,2023-10-22
CONV_0011695,POST_000630,CAMP_0076,INF_0007,136.38,308.19,1,1,1.0,2023-10-22
CONV_0011696,POST_000630,CAMP_0076,INF_0007,470.46,3705.75,2,0,0.5,2023-10-22
CONV_0011697,POST_000630,CAMP_0076,INF_0007,153.21,578.17,2,0,0.5,2023-10-22
CONV_0011698,POST_000630,CAMP_0076,INF_0007,270.84,1903.42,4,1,0.25,2023-10-22
CONV_0011699,POST_000630,CAMP_0076,INF_0007,124.48,990.89,1,0,1.0,2023-10-22
CONV_0011700,POST_000630,CAMP_0076,INF_0007,78.27,456.23,1,0,1.0,2023-10-22
CONV_0011701,POST_000630,CAMP_0076,INF_0007,447.5,1231.02,3,0,0.3333,2023-10-22
CONV_0011702,POST_000630,CAMP_0076,INF_0007,470.37,1728.15,4,1,0.25,2023-10-22
CONV_0011703,POST_000630,CAMP_0076,INF_0007,137.86,275.93,3,0,0.3333,2023-10-22
CONV_0011704,POST_000631,CAMP_0076,INF_0011,29.28,92.33,4,0,0.25,2023-10-29
CONV_0011705,POST_000631,CAMP_0076,INF_0011,342.59,2705.37,3,0,0.3333,2023-10-29
CONV_0011706,POST_000631,CAMP_0076,INF_0011,164.93,344.0,1,0,1.0,2023-10-29
CONV_0011707,POST_000631,CAMP_0076,INF_0011,34.17,147.37,3,0,0.3333,2023-10-29
CONV_0011708,POST_000631,CAMP_0076,INF_0011,50.96,347.52,1,0,1.0,2023-10-29
CONV_0011709,POST_000631,CAMP_0076,INF_0011,113.79,356.02,4,1,0.25,2023-10-29
CONV_0011710,POST_000631,CAMP_0076,INF_0011,134.6,383.52,2,1,0.5,2023-10-29
CONV_0011711,POST_000631,CAMP_0076,INF_0011,119.33,256.28,4,1,0.25,2023-10-29
CONV_0011712,POST_000631,CAMP_0076,INF_0011,436.68,1157.61,2,0,0.5,2023-10-29
CONV_0011713,POST_000631,CAMP_0076,INF_0011,48.72,174.13,3,0,0.3333,2023-10-29
CONV_0011714,POST_000631,CAMP_0076,INF_0011,396.3,1546.13,1,0,1.0,2023-10-29
CONV_0011715,POST_000631,CAMP_0076,INF_0011,225.92,1774.16,3,1,0.3333,2023-10-29
CONV_0011716,POST_000631,CAMP_0076,INF_0011,66.47,165.3,3,1,0.3333,2023-10-29
CONV_0011717,POST_000631,CAMP_0076,INF_0011,44.58,253.91,1,0,1.0,2023-10-29
CONV_0011718,POST_000631,CAMP_0076,INF_0011,223.52,509.07,4,0,0.25,2023-10-29
CONV_0011719,POST_000631,CAMP_0076,INF_0011,360.56,1256.98,2,0,0.5,2023-10-29
CONV_0011720,POST_000631,CAMP_0076,INF_0011,86.33,315.64,4,1,0.25,2023-10-29
CONV_0011721,POST_000631,CAMP_0076,INF_0011,392.93,1553.27,1,0,1.0,2023-10-29
CONV_0011722,POST_000631,CAMP_0076,INF_0011,484.01,2563.09,4,0,0.25,2023-10-29
CONV_0011723,POST_000631,CAMP_0076,INF_0011,235.99,849.82,3,1,0.3333,2023-10-29
CONV_0011724,POST_000632,CAMP_0076,INF_0023,244.69,1450.07,4,0,0.25,2023-10-10
CONV_0011725,POST_000632,CAMP_0076,INF_0023,237.69,1589.51,2,0,0.5,2023-10-10
CONV_0011726,POST_000632,CAMP_0076,INF_0023,257.39,1290.83,2,1,0.5,2023-10-10
CONV_0011727,POST_000632,CAMP_0076,INF_0023,370.45,1884.19,4,0,0.25,2023-10-10
CONV_0011728,POST_000632,CAMP_0076,INF_0023,169.35,1125.91,4,0,0.25,2023-10-10
CONV_0011729,POST_000632,CAMP_0076,INF_0023,251.94,1582.89,4,0,0.25,2023-10-10
CONV_0011730,POST_000632,CAMP_0076,INF_0023,26.87,194.0,4,0,0.25,2023-10-10
CONV_0011731,POST_000632,CAMP_0076,INF_0023,27.19,101.47,1,0,1.0,2023-10-10
CONV_0011732,POST_000632,CAMP_0076,INF_0023,431.44,2450.57,3,0,0.3333,2023-10-10
CONV_0011733,POST_000632,CAMP_0076,INF_0023,447.47,1420.7,2,0,0.5,2023-10-10
CONV_0011734,POST_000632,CAMP_0076,INF_0023,104.25,737.05,4,1,0.25,2023-10-10
CONV_0011735,POST_000632,CAMP_0076,INF_0023,200.73,776.7,1,0,1.0,2023-10-10
CONV_0011736,POST_000632,CAMP_0076,INF_0023,435.02,2478.54,2,0,0.5,2023-10-10
CONV_0011737,POST_000632,CAMP_0076,INF_0023,95.65,531.7,1,1,1.0,2023-10-10
CONV_0011738,POST_000632,CAMP_0076,INF_0023,153.08,964.02,3,0,0.3333,2023-10-10
CONV_0011739,POST_000632,CAMP_0076,INF_0023,88.06,391.05,4,0,0.25,2023-10-10
CONV_0011740,POST_000632,CAMP_0076,INF_0023,134.59,886.6,4,0,0.25,2023-10-10
CONV_0011741,POST_000632,CAMP_0076,INF_0023,340.1,1384.99,3,1,0.3333,2023-10-10
CONV_0011742,POST_000632,CAMP_0076,INF_0023,179.32,405.56,2,0,0.5,2023-10-10
CONV_0011743,POST_000632,CAMP_0076,INF_0023,318.02,2090.14,4,0,0.25,2023-10-10
CONV_0011744,POST_000634,CAMP_0076,INF_0072,189.86,683.54,2,0,0.5,2023-10-02
CONV_0011745,POST_000634,CAMP_0076,INF_0072,185.17,1069.15,4,0,0.25,2023-10-02
CONV_0011746,POST_000634,CAMP_0076,INF_0072,419.09,869.88,1,0,1.0,2023-10-02
CONV_0011747,POST_000634,CAMP_0076,INF_0072,473.87,1640.98,1,0,1.0,2023-10-02
CONV_0011748,POST_000634,CAMP_0076,INF_0072,106.09,810.52,2,0,0.5,2023-10-02
CONV_0011749,POST_000634,CAMP_0076,INF_0072,320.33,1551.25,1,0,1.0,2023-10-02
CONV_0011750,POST_000634,CAMP_0076,INF_0072,237.88,1299.72,4,0,0.25,2023-10-02
CONV_0011751,POST_000634,CAMP_0076,INF_0072,35.01,264.87,4,0,0.25,2023-10-02
CONV_0011752,POST_000634,CAMP_0076,INF_0072,242.53,1507.82,4,1,0.25,2023-10-02
CONV_0011753,POST_000634,CAMP_0076,INF_0072,418.24,2388.49,3,0,0.3333,2023-10-02
CONV_0011754,POST_000634,CAMP_0076,INF_0072,42.36,289.86,3,1,0.3333,2023-10-02
CONV_0011755,POST_000634,CAMP_0076,INF_0072,232.03,1552.63,1,0,1.0,2023-10-02
CONV_0011756,POST_000634,CAMP_0076,INF_0072,75.67,476.82,3,0,0.3333,2023-10-02
CONV_0011757,POST_000634,CAMP_0076,INF_0072,112.74,597.48,1,0,1.0,2023-10-02
CONV_0011758,POST_000634,CAMP_0076,INF_0072,313.81,741.57,3,0,0.3333,2023-10-02
CONV_0011759,POST_000634,CAMP_0076,INF_0072,440.41,3265.23,1,1,1.0,2023-10-02
CONV_0011760,POST_000634,CAMP_0076,INF_0072,52.1,316.61,1,1,1.0,2023-10-02
CONV_0011761,POST_000634,CAMP_0076,INF_0072,111.84,673.53,3,0,0.3333,2023-10-02
CONV_0011762,POST_000634,CAMP_0076,INF_0072,375.47,2797.9,2,1,0.5,2023-10-02
CONV_0011763,POST_000634,CAMP_0076,INF_0072,282.94,1974.26,1,0,1.0,2023-10-02
CONV_0011764,POST_000635,CAMP_0076,INF_0040,46.0,330.48,1,1,1.0,2023-10-26
CONV_0011765,POST_000635,CAMP_0076,INF_0040,32.99,175.98,2,0,0.5,2023-10-26
CONV_0011766,POST_000635,CAMP_0076,INF_0040,213.46,1290.8,1,0,1.0,2023-10-26
CONV_0011767,POST_000635,CAMP_0076,INF_0040,48.36,137.51,3,0,0.3333,2023-10-26
CONV_0011768,POST_000635,CAMP_0076,INF_0040,283.66,1182.88,2,1,0.5,2023-10-26
CONV_0011769,POST_000635,CAMP_0076,INF_0040,149.08,340.69,1,0,1.0,2023-10-26
CONV_0011770,POST_000635,CAMP_0076,INF_0040,48.24,228.81,2,1,0.5,2023-10-26
CONV_0011771,POST_000635,CAMP_0076,INF_0040,307.86,908.21,4,0,0.25,2023-10-26
CONV_0011772,POST_000635,CAMP_0076,INF_0040,274.26,1385.75,2,0,0.5,2023-10-26
CONV_0011773,POST_000635,CAMP_0076,INF_0040,114.01,308.14,1,0,1.0,2023-10-26
CONV_0011774,POST_000635,CAMP_0076,INF_0040,299.28,695.87,4,0,0.25,2023-10-26
CONV_0011775,POST_000635,CAMP_0076,INF_0040,477.86,2772.52,3,0,0.3333,2023-10-26
CONV_0011776,POST_000635,CAMP_0076,INF_0040,206.43,1020.17,1,0,1.0,2023-10-26
CONV_0011777,POST_000635,CAMP_0076,INF_0040,67.63,341.71,2,1,0.5,2023-10-26
CONV_0011778,POST_000635,CAMP_0076,INF_0040,326.0,1840.75,3,1,0.3333,2023-10-26
CONV_0011779,POST_000635,CAMP_0076,INF_0040,250.84,649.5,1,0,1.0,2023-10-26
CONV_0011780,POST_000635,CAMP_0076,INF_0040,94.68,704.75,1,0,1.0,2023-10-26
CONV_0011781,POST_000635,CAMP_0076,INF_0040,150.25,418.18,3,0,0.3333,2023-10-26
CONV_0011782,POST_000635,CAMP_0076,INF_0040,132.96,727.94,4,0,0.25,2023-10-26
CONV_0011783,POST_000635,CAMP_0076,INF_0040,151.67,339.26,2,1,0.5,2023-10-26
CONV_0011784,POST_000636,CAMP_0076,INF_0011,307.53,1489.64,3,0,0.3333,2023-10-02
CONV_0011785,POST_000636,CAMP_0076,INF_0011,309.18,1333.62,2,0,0.5,2023-10-02
CONV_0011786,POST_000636,CAMP_0076,INF_0011,168.19,732.08,2,1,0.5,2023-10-02
CONV_0011787,POST_000636,CAMP_0076,INF_0011,487.73,2661.54,1,0,1.0,2023-10-02
CONV_0011788,POST_000636,CAMP_0076,INF_0011,416.33,1201.08,2,1,0.5,2023-10-02
CONV_0011789,POST_000636,CAMP_0076,INF_0011,56.25,287.39,1,0,1.0,2023-10-02
CONV_0011790,POST_000636,CAMP_0076,INF_0011,82.23,415.99,2,1,0.5,2023-10-02
CONV_0011791,POST_000636,CAMP_0076,INF_0011,282.49,2198.43,3,0,0.3333,2023-10-02
CONV_0011792,POST_000636,CAMP_0076,INF_0011,212.08,816.29,2,1,0.5,2023-10-02
CONV_0011793,POST_000636,CAMP_0076,INF_0011,105.05,365.45,1,0,1.0,2023-10-02
CONV_0011794,POST_000636,CAMP_0076,INF_0011,76.55,466.73,3,1,0.3333,2023-10-02
CONV_0011795,POST_000636,CAMP_0076,INF_0011,446.03,2308.39,1,0,1.0,2023-10-02
CONV_0011796,POST_000636,CAMP_0076,INF_0011,496.38,1982.07,1,0,1.0,2023-10-02
CONV_0011797,POST_000636,CAMP_0076,INF_0011,299.58,1556.97,3,1,0.3333,2023-10-02
CONV_0011798,POST_000636,CAMP_0076,INF_0011,147.9,430.17,2,0,0.5,2023-10-02
CONV_0011799,POST_000636,CAMP_0076,INF_0011,386.96,1427.34,4,0,0.25,2023-10-02
CONV_0011800,POST_000636,CAMP_0076,INF_0011,135.04,697.03,1,0,1.0,2023-10-02
CONV_0011801,POST_000636,CAMP_0076,INF_0011,112.97,846.83,1,0,1.0,2023-10-02
CONV_0011802,POST_000636,CAMP_0076,INF_0011,402.65,2232.79,3,0,0.3333,2023-10-02
CONV_0011803,POST_000636,CAMP_0076,INF_0011,100.87,462.94,4,0,0.25,2023-10-02
CONV_0011804,POST_000637,CAMP_0077,INF_0043,430.37,939.75,3,1,0.3333,2023-12-03
CONV_0011805,POST_000637,CAMP_0077,INF_0043,86.2,348.04,1,1,1.0,2023-12-03
CONV_0011806,POST_000637,CAMP_0077,INF_0043,162.02,739.51,4,1,0.25,2023-12-03
CONV_0011807,POST_000637,CAMP_0077,INF_0043,166.36,570.39,1,0,1.0,2023-12-03
CONV_0011808,POST_000637,CAMP_0077,INF_0043,179.84,469.2,3,0,0.3333,2023-12-03
CONV_0011809,POST_000637,CAMP_0077,INF_0043,327.17,1260.98,1,0,1.0,2023-12-03
CONV_0011810,POST_000637,CAMP_0077,INF_0043,443.33,998.45,1,0,1.0,2023-12-03
CONV_0011811,POST_000637,CAMP_0077,INF_0043,470.43,1230.1,1,1,1.0,2023-12-03
CONV_0011812,POST_000637,CAMP_0077,INF_0043,210.6,1137.44,4,0,0.25,2023-12-03
CONV_0011813,POST_000637,CAMP_0077,INF_0043,37.15,110.48,3,0,0.3333,2023-12-03
CONV_0011814,POST_000637,CAMP_0077,INF_0043,260.53,816.33,1,0,1.0,2023-12-03
CONV_0011815,POST_000637,CAMP_0077,INF_0043,371.94,2377.37,2,1,0.5,2023-12-03
CONV_0011816,POST_000637,CAMP_0077,INF_0043,265.11,2063.97,1,0,1.0,2023-12-03
CONV_0011817,POST_000637,CAMP_0077,INF_0043,228.72,1168.6,1,0,1.0,2023-12-03
CONV_0011818,POST_000637,CAMP_0077,INF_0043,339.46,1543.51,3,1,0.3333,2023-12-03
CONV_0011819,POST_000637,CAMP_0077,INF_0043,114.63,497.94,4,0,0.25,2023-12-03
CONV_0011820,POST_000637,CAMP_0077,INF_0043,87.58,689.84,1,0,1.0,2023-12-03
CONV_0011821,POST_000637,CAMP_0077,INF_0043,189.66,1122.43,1,1,1.0,2023-12-03
CONV_0011822,POST_000637,CAMP_0077,INF_0043,351.51,1522.81,1,0,1.0,2023-12-03
CONV_0011823,POST_000637,CAMP_0077,INF_0043,221.56,1270.51,2,0,0.5,2023-12-03
CONV_0011824,POST_000638,CAMP_0077,INF_0097,341.52,1180.28,1,0,1.0,2023-11-30
CONV_0011825,POST_000638,CAMP_0077,INF_0097,218.72,1237.05,2,0,0.5,2023-11-30
CONV_0011826,POST_000638,CAMP_0077,INF_0097,493.0,3309.03,4,0,0.25,2023-11-30
CONV_0011827,POST_000638,CAMP_0077,INF_0097,420.81,1567.05,2,0,0.5,2023-11-30
CONV_0011828,POST_000638,CAMP_0077,INF_0097,63.24,468.88,3,0,0.3333,2023-11-30
CONV_0011829,POST_000638,CAMP_0077,INF_0097,159.79,533.03,3,0,0.3333,2023-11-30
CONV_0011830,POST_000638,CAMP_0077,INF_0097,278.35,1141.73,3,0,0.3333,2023-11-30
CONV_0011831,POST_000638,CAMP_0077,INF_0097,369.01,754.23,3,1,0.3333,2023-11-30
CONV_0011832,POST_000638,CAMP_0077,INF_0097,297.88,1274.04,3,0,0.3333,2023-11-30
CONV_0011833,POST_000638,CAMP_0077,INF_0097,249.29,1921.68,1,0,1.0,2023-11-30
CONV_0011834,POST_000638,CAMP_0077,INF_0097,28.46,120.27,4,0,0.25,2023-11-30
CONV_0011835,POST_000638,CAMP_0077,INF_0097,310.88,1392.67,2,0,0.5,2023-11-30
CONV_0011836,POST_000638,CAMP_0077,INF_0097,399.19,2388.93,3,0,0.3333,2023-11-30
CONV_0011837,POST_000638,CAMP_0077,INF_0097,331.08,1456.75,2,0,0.5,2023-11-30
CONV_0011838,POST_000638,CAMP_0077,INF_0097,318.5,1089.8,4,0,0.25,2023-11-30
CONV_0011839,POST_000638,CAMP_0077,INF_0097,174.58,523.45,1,0,1.0,2023-11-30
CONV_0011840,POST_000638,CAMP_0077,INF_0097,390.52,795.07,1,0,1.0,2023-11-30
CONV_0011841,POST_000638,CAMP_0077,INF_0097,266.49,961.67,3,1,0.3333,2023-11-30
CONV_0011842,POST_000638,CAMP_0077,INF_0097,392.62,3110.86,3,0,0.3333,2023-11-30
CONV_0011843,POST_000638,CAMP_0077,INF_0097,137.73,584.43,1,0,1.0,2023-11-30
CONV_0011844,POST_000639,CAMP_0077,INF_0010,399.31,1245.68,2,0,0.5,2023-12-27
CONV_0011845,POST_000639,CAMP_0077,INF_0010,313.44,1907.26,2,1,0.5,2023-12-27
CONV_0011846,POST_000639,CAMP_0077,INF_0010,381.4,2310.26,1,0,1.0,2023-12-27
CONV_0011847,POST_000639,CAMP_0077,INF_0010,308.72,2277.28,2,1,0.5,2023-12-27
CONV_0011848,POST_000639,CAMP_0077,INF_0010,407.2,2823.26,2,0,0.5,2023-12-27
CONV_0011849,POST_000639,CAMP_0077,INF_0010,319.22,1331.94,2,0,0.5,2023-12-27
CONV_0011850,POST_000639,CAMP_0077,INF_0010,100.82,259.51,4,0,0.25,2023-12-27
CONV_0011851,POST_000639,CAMP_0077,INF_0010,129.41,794.72,2,1,0.5,2023-12-27
CONV_0011852,POST_000639,CAMP_0077,INF_0010,369.95,2898.51,1,0,1.0,2023-12-27
CONV_0011853,POST_000639,CAMP_0077,INF_0010,127.64,731.07,4,0,0.25,2023-12-27
CONV_0011854,POST_000639,CAMP_0077,INF_0010,326.63,2198.67,3,0,0.3333,2023-12-27
CONV_0011855,POST_000639,CAMP_0077,INF_0010,221.02,1298.34,2,0,0.5,2023-12-27
CONV_0011856,POST_000639,CAMP_0077,INF_0010,452.99,2967.42,1,0,1.0,2023-12-27
CONV_0011857,POST_000639,CAMP_0077,INF_0010,38.13,109.32,1,0,1.0,2023-12-27
CONV_0011858,POST_000639,CAMP_0077,INF_0010,385.47,1260.99,1,0,1.0,2023-12-27
CONV_0011859,POST_000639,CAMP_0077,INF_0010,112.25,623.28,4,0,0.25,2023-12-27
CONV_0011860,POST_000639,CAMP_0077,INF_0010,172.29,993.8,3,1,0.3333,2023-12-27
CONV_0011861,POST_000639,CAMP_0077,INF_0010,57.16,293.05,3,0,0.3333,2023-12-27
CONV_0011862,POST_000639,CAMP_0077,INF_0010,352.51,2309.66,1,0,1.0,2023-12-27
CONV_0011863,POST_000639,CAMP_0077,INF_0010,58.82,220.05,3,0,0.3333,2023-12-27
CONV_0011864,POST_000640,CAMP_0077,INF_0027,119.93,369.41,4,1,0.25,2023-12-24
CONV_0011865,POST_000640,CAMP_0077,INF_0027,66.79,506.51,2,0,0.5,2023-12-24
CONV_0011866,POST_000640,CAMP_0077,INF_0027,171.47,1001.0,2,0,0.5,2023-12-24
CONV_0011867,POST_000640,CAMP_0077,INF_0027,25.82,133.64,2,0,0.5,2023-12-24
CONV_0011868,POST_000640,CAMP_0077,INF_0027,320.06,2488.61,4,0,0.25,2023-12-24
CONV_0011869,POST_000640,CAMP_0077,INF_0027,342.15,1642.55,1,0,1.0,2023-12-24
CONV_0011870,POST_000640,CAMP_0077,INF_0027,425.85,1989.68,1,1,1.0,2023-12-24
CONV_0011871,POST_000640,CAMP_0077,INF_0027,82.04,651.12,2,1,0.5,2023-12-24
CONV_0011872,POST_000640,CAMP_0077,INF_0027,277.58,1912.6,4,0,0.25,2023-12-24
CONV_0011873,POST_000640,CAMP_0077,INF_0027,208.46,1614.3,3,0,0.3333,2023-12-24
CONV_0011874,POST_000640,CAMP_0077,INF_0027,328.03,2410.03,1,1,1.0,2023-12-24
CONV_0011875,POST_000640,CAMP_0077,INF_0027,113.63,789.3,4,0,0.25,2023-12-24
CONV_0011876,POST_000640,CAMP_0077,INF_0027,29.54,63.27,1,0,1.0,2023-12-24
CONV_0011877,POST_000640,CAMP_0077,INF_0027,353.51,1438.17,4,0,0.25,2023-12-24
CONV_0011878,POST_000640,CAMP_0077,INF_0027,42.97,338.09,2,0,0.5,2023-12-24
CONV_0011879,POST_000640,CAMP_0077,INF_0027,77.86,393.73,4,1,0.25,2023-12-24
CONV_0011880,POST_000640,CAMP_0077,INF_0027,483.88,2359.93,2,0,0.5,2023-12-24
CONV_0011881,POST_000640,CAMP_0077,INF_0027,205.34,1556.38,1,0,1.0,2023-12-24
CONV_0011882,POST_000640,CAMP_0077,INF_0027,312.15,2400.42,4,1,0.25,2023-12-24
CONV_0011883,POST_000640,CAMP_0077,INF_0027,163.9,767.22,1,0,1.0,2023-12-24
CONV_0011884,POST_000641,CAMP_0077,INF_0031,486.28,3010.1,1,0,1.0,2023-12-23
CONV_0011885,POST_000641,CAMP_0077,INF_0031,358.02,1037.1,4,0,0.25,2023-12-23
CONV_0011886,POST_000641,CAMP_0077,INF_0031,169.0,983.58,4,0,0.25,2023-12-23
CONV_0011887,POST_000641,CAMP_0077,INF_0031,308.22,1139.78,4,0,0.25,2023-12-23
CONV_0011888,POST_000641,CAMP_0077,INF_0031,307.69,2275.82,1,0,1.0,2023-12-23
CONV_0011889,POST_000641,CAMP_0077,INF_0031,174.35,1347.65,2,0,0.5,2023-12-23
CONV_0011890,POST_000641,CAMP_0077,INF_0031,362.63,2532.53,3,0,0.3333,2023-12-23
CONV_0011891,POST_000641,CAMP_0077,INF_0031,307.49,776.11,2,0,0.5,2023-12-23
CONV_0011892,POST_000641,CAMP_0077,INF_0031,239.0,747.29,3,0,0.3333,2023-12-23
CONV_0011893,POST_000641,CAMP_0077,INF_0031,187.12,904.44,3,0,0.3333,2023-12-23
CONV_0011894,POST_000641,CAMP_0077,INF_0031,336.61,1795.13,4,0,0.25,2023-12-23
CONV_0011895,POST_000641,CAMP_0077,INF_0031,81.94,393.44,2,0,0.5,2023-12-23
CONV_0011896,POST_000641,CAMP_0077,INF_0031,389.2,2124.29,4,1,0.25,2023-12-23
CONV_0011897,POST_000641,CAMP_0077,INF_0031,236.1,1539.02,4,1,0.25,2023-12-23
CONV_0011898,POST_000641,CAMP_0077,INF_0031,158.79,708.92,3,0,0.3333,2023-12-23
CONV_0011899,POST_000641,CAMP_0077,INF_0031,263.72,2082.96,1,0,1.0,2023-12-23
CONV_0011900,POST_000641,CAMP_0077,INF_0031,278.27,898.29,1,0,1.0,2023-12-23
CONV_0011901,POST_000641,CAMP_0077,INF_0031,424.19,1933.09,4,0,0.25,2023-12-23
CONV_0011902,POST_000641,CAMP_0077,INF_0031,459.45,1693.78,1,0,1.0,2023-12-23
CONV_0011903,POST_000641,CAMP_0077,INF_0031,112.37,550.28,1,0,1.0,2023-12-23
CONV_0011904,POST_000642,CAMP_0078,INF_0075,366.0,1756.7,2,1,0.5,2023-08-19
CONV_0011905,POST_000642,CAMP_0078,INF_0075,254.56,1113.17,4,0,0.25,2023-08-19
CONV_0011906,POST_000642,CAMP_0078,INF_0075,138.17,981.39,3,0,0.3333,2023-08-19
CONV_0011907,POST_000642,CAMP_0078,INF_0075,176.43,649.01,3,1,0.3333,2023-08-19
CONV_0011908,POST_000642,CAMP_0078,INF_0075,245.19,1614.66,1,1,1.0,2023-08-19
CONV_0011909,POST_000642,CAMP_0078,INF_0075,211.92,1506.09,3,0,0.3333,2023-08-19
CONV_0011910,POST_000642,CAMP_0078,INF_0075,324.2,1795.22,2,1,0.5,2023-08-19
CONV_0011911,POST_000642,CAMP_0078,INF_0075,310.38,1230.81,3,0,0.3333,2023-08-19
CONV_0011912,POST_000642,CAMP_0078,INF_0075,315.13,1234.48,4,0,0.25,2023-08-19
CONV_0011913,POST_000642,CAMP_0078,INF_0075,94.15,420.55,3,0,0.3333,2023-08-19
CONV_0011914,POST_000642,CAMP_0078,INF_0075,359.49,1217.3,4,0,0.25,2023-08-19
CONV_0011915,POST_000642,CAMP_0078,INF_0075,344.66,1973.6,4,0,0.25,2023-08-19
CONV_0011916,POST_000642,CAMP_0078,INF_0075,128.78,360.06,1,0,1.0,2023-08-19
CONV_0011917,POST_000642,CAMP_0078,INF_0075,146.49,965.39,4,0,0.25,2023-08-19
CONV_0011918,POST_000642,CAMP_0078,INF_0075,477.63,2602.11,3,0,0.3333,2023-08-19
CONV_0011919,POST_000642,CAMP_0078,INF_0075,243.67,635.61,3,0,0.3333,2023-08-19
CONV_0011920,POST_000642,CAMP_0078,INF_0075,453.9,1897.64,3,0,0.3333,2023-08-19
CONV_0011921,POST_000642,CAMP_0078,INF_0075,459.41,2494.01,2,0,0.5,2023-08-19
CONV_0011922,POST_000642,CAMP_0078,INF_0075,273.13,1600.25,2,1,0.5,2023-08-19
CONV_0011923,POST_000642,CAMP_0078,INF_0075,251.5,1516.93,3,0,0.3333,2023-08-19
